sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
121;DHT22;56;-0.108;34.749;2019-09-01T03:17:59.910970+00:00;temperature;18.50
122;SDS011;56;-0.108;34.749;2019-09-01T03:20:28.902974+00:00;P2;40.33
122;SDS011;56;-0.108;34.749;2019-09-01T03:20:28.902974+00:00;P1;44.53
121;DHT22;56;-0.108;34.749;2019-09-01T03:20:30.662138+00:00;humidity;94.90
121;DHT22;56;-0.108;34.749;2019-09-01T03:20:30.662138+00:00;temperature;18.60
122;SDS011;56;-0.108;34.749;2019-09-01T03:23:00.562707+00:00;P2;41.63
122;SDS011;56;-0.108;34.749;2019-09-01T03:23:00.562707+00:00;P1;46.27
121;DHT22;56;-0.108;34.749;2019-09-01T03:23:02.608055+00:00;humidity;94.90
121;DHT22;56;-0.108;34.749;2019-09-01T03:23:02.608055+00:00;temperature;18.60
122;SDS011;56;-0.108;34.749;2019-09-01T03:25:32.254495+00:00;P2;39.13
122;SDS011;56;-0.108;34.749;2019-09-01T03:25:32.254495+00:00;P1;43.60
121;DHT22;56;-0.108;34.749;2019-09-01T03:25:34.148539+00:00;humidity;94.70
121;DHT22;56;-0.108;34.749;2019-09-01T03:25:34.148539+00:00;temperature;18.60
122;SDS011;56;-0.108;34.749;2019-09-01T03:28:03.606567+00:00;P2;40.77
122;SDS011;56;-0.108;34.749;2019-09-01T03:28:03.606567+00:00;P1;44.80
121;DHT22;56;-0.108;34.749;2019-09-01T03:28:05.219566+00:00;humidity;94.50
121;DHT22;56;-0.108;34.749;2019-09-01T03:28:05.219566+00:00;temperature;18.70
122;SDS011;56;-0.108;34.749;2019-09-01T03:30:34.314344+00:00;P2;39.97
122;SDS011;56;-0.108;34.749;2019-09-01T03:30:34.314344+00:00;P1;43.67
121;DHT22;56;-0.108;34.749;2019-09-01T03:30:36.031100+00:00;humidity;94.30
121;DHT22;56;-0.108;34.749;2019-09-01T03:30:36.031100+00:00;temperature;18.70
122;SDS011;56;-0.108;34.749;2019-09-01T03:33:05.055855+00:00;P2;39.77
122;SDS011;56;-0.108;34.749;2019-09-01T03:33:05.055855+00:00;P1;43.87
121;DHT22;56;-0.108;34.749;2019-09-01T03:33:06.738105+00:00;humidity;94.10
121;DHT22;56;-0.108;34.749;2019-09-01T03:33:06.738105+00:00;temperature;18.80
122;SDS011;56;-0.108;34.749;2019-09-01T03:35:35.818737+00:00;P2;39.77
122;SDS011;56;-0.108;34.749;2019-09-01T03:35:35.818737+00:00;P1;44.10
121;DHT22;56;-0.108;34.749;2019-09-01T03:35:37.417760+00:00;humidity;94.00
121;DHT22;56;-0.108;34.749;2019-09-01T03:35:37.417760+00:00;temperature;18.80
122;SDS011;56;-0.108;34.749;2019-09-01T03:38:07.440369+00:00;P2;40.37
122;SDS011;56;-0.108;34.749;2019-09-01T03:38:07.440369+00:00;P1;44.07
121;DHT22;56;-0.108;34.749;2019-09-01T03:38:09.145514+00:00;humidity;93.90
121;DHT22;56;-0.108;34.749;2019-09-01T03:38:09.145514+00:00;temperature;18.80
122;SDS011;56;-0.108;34.749;2019-09-01T03:40:38.182956+00:00;P2;39.30
122;SDS011;56;-0.108;34.749;2019-09-01T03:40:38.182956+00:00;P1;43.23
121;DHT22;56;-0.108;34.749;2019-09-01T03:40:40.179138+00:00;humidity;93.80
121;DHT22;56;-0.108;34.749;2019-09-01T03:40:40.179138+00:00;temperature;18.80
122;SDS011;56;-0.108;34.749;2019-09-01T03:43:09.141722+00:00;P2;38.30
122;SDS011;56;-0.108;34.749;2019-09-01T03:43:09.141722+00:00;P1;42.03
121;DHT22;56;-0.108;34.749;2019-09-01T03:43:10.810960+00:00;humidity;93.70
121;DHT22;56;-0.108;34.749;2019-09-01T03:43:10.810960+00:00;temperature;18.80
122;SDS011;56;-0.108;34.749;2019-09-01T03:45:40.287529+00:00;P2;37.20
122;SDS011;56;-0.108;34.749;2019-09-01T03:45:40.287529+00:00;P1;40.67
121;DHT22;56;-0.108;34.749;2019-09-01T03:45:42.329659+00:00;humidity;93.60
121;DHT22;56;-0.108;34.749;2019-09-01T03:45:42.329659+00:00;temperature;18.80
122;SDS011;56;-0.108;34.749;2019-09-01T03:48:11.814140+00:00;P2;43.15
122;SDS011;56;-0.108;34.749;2019-09-01T03:48:11.814140+00:00;P1;47.35
121;DHT22;56;-0.108;34.749;2019-09-01T03:48:13.545111+00:00;humidity;93.50
121;DHT22;56;-0.108;34.749;2019-09-01T03:48:13.545111+00:00;temperature;18.90
122;SDS011;56;-0.108;34.749;2019-09-01T03:50:42.671280+00:00;P2;43.93
122;SDS011;56;-0.108;34.749;2019-09-01T03:50:42.671280+00:00;P1;48.13
121;DHT22;56;-0.108;34.749;2019-09-01T03:50:44.461874+00:00;humidity;93.40
121;DHT22;56;-0.108;34.749;2019-09-01T03:50:44.461874+00:00;temperature;18.90
122;SDS011;56;-0.108;34.749;2019-09-01T03:53:13.917561+00:00;P2;45.07
122;SDS011;56;-0.108;34.749;2019-09-01T03:53:13.917561+00:00;P1;49.00
121;DHT22;56;-0.108;34.749;2019-09-01T03:53:15.604159+00:00;humidity;93.30
121;DHT22;56;-0.108;34.749;2019-09-01T03:53:15.604159+00:00;temperature;19.00
122;SDS011;56;-0.108;34.749;2019-09-01T03:55:44.575930+00:00;P2;43.97
122;SDS011;56;-0.108;34.749;2019-09-01T03:55:44.575930+00:00;P1;47.93
121;DHT22;56;-0.108;34.749;2019-09-01T03:55:46.598137+00:00;humidity;93.10
121;DHT22;56;-0.108;34.749;2019-09-01T03:55:46.598137+00:00;temperature;19.00
122;SDS011;56;-0.108;34.749;2019-09-01T03:58:16.554999+00:00;P2;45.30
122;SDS011;56;-0.108;34.749;2019-09-01T03:58:16.554999+00:00;P1;49.53
121;DHT22;56;-0.108;34.749;2019-09-01T03:58:18.135450+00:00;humidity;93.00
121;DHT22;56;-0.108;34.749;2019-09-01T03:58:18.135450+00:00;temperature;19.00
122;SDS011;56;-0.108;34.749;2019-09-01T04:00:47.275952+00:00;P2;44.40
122;SDS011;56;-0.108;34.749;2019-09-01T04:00:47.275952+00:00;P1;48.60
121;DHT22;56;-0.108;34.749;2019-09-01T04:00:49.280756+00:00;humidity;92.90
121;DHT22;56;-0.108;34.749;2019-09-01T04:00:49.280756+00:00;temperature;19.00
122;SDS011;56;-0.108;34.749;2019-09-01T04:03:18.195541+00:00;P2;44.37
122;SDS011;56;-0.108;34.749;2019-09-01T04:03:18.195541+00:00;P1;48.27
121;DHT22;56;-0.108;34.749;2019-09-01T04:03:19.951192+00:00;humidity;92.80
121;DHT22;56;-0.108;34.749;2019-09-01T04:03:19.951192+00:00;temperature;19.10
122;SDS011;56;-0.108;34.749;2019-09-01T04:05:48.817918+00:00;P2;44.73
122;SDS011;56;-0.108;34.749;2019-09-01T04:05:48.817918+00:00;P1;48.63
121;DHT22;56;-0.108;34.749;2019-09-01T04:05:50.634680+00:00;humidity;92.80
121;DHT22;56;-0.108;34.749;2019-09-01T04:05:50.634680+00:00;temperature;19.10
122;SDS011;56;-0.108;34.749;2019-09-01T04:08:19.668096+00:00;P2;45.63
122;SDS011;56;-0.108;34.749;2019-09-01T04:08:19.668096+00:00;P1;50.85
121;DHT22;56;-0.108;34.749;2019-09-01T04:08:21.472557+00:00;humidity;92.70
121;DHT22;56;-0.108;34.749;2019-09-01T04:08:21.472557+00:00;temperature;19.20
122;SDS011;56;-0.108;34.749;2019-09-01T04:10:50.978497+00:00;P2;43.10
122;SDS011;56;-0.108;34.749;2019-09-01T04:10:50.978497+00:00;P1;47.03
121;DHT22;56;-0.108;34.749;2019-09-01T04:10:52.755319+00:00;humidity;92.50
121;DHT22;56;-0.108;34.749;2019-09-01T04:10:52.755319+00:00;temperature;19.30
122;SDS011;56;-0.108;34.749;2019-09-01T04:13:21.603825+00:00;P2;45.10
122;SDS011;56;-0.108;34.749;2019-09-01T04:13:21.603825+00:00;P1;49.47
121;DHT22;56;-0.108;34.749;2019-09-01T04:13:23.337606+00:00;humidity;92.30
121;DHT22;56;-0.108;34.749;2019-09-01T04:13:23.337606+00:00;temperature;19.40
122;SDS011;56;-0.108;34.749;2019-09-01T04:15:53.719605+00:00;P2;45.97
122;SDS011;56;-0.108;34.749;2019-09-01T04:15:53.719605+00:00;P1;50.25
121;DHT22;56;-0.108;34.749;2019-09-01T04:15:55.362322+00:00;humidity;92.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:15:55.362322+00:00;temperature;19.40
122;SDS011;56;-0.108;34.749;2019-09-01T04:18:24.453797+00:00;P2;45.07
122;SDS011;56;-0.108;34.749;2019-09-01T04:18:24.453797+00:00;P1;49.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:18:26.076636+00:00;humidity;91.80
121;DHT22;56;-0.108;34.749;2019-09-01T04:18:26.076636+00:00;temperature;19.50
122;SDS011;56;-0.108;34.749;2019-09-01T04:20:55.376879+00:00;P2;44.70
122;SDS011;56;-0.108;34.749;2019-09-01T04:20:55.376879+00:00;P1;49.05
121;DHT22;56;-0.108;34.749;2019-09-01T04:20:56.795158+00:00;humidity;91.90
121;DHT22;56;-0.108;34.749;2019-09-01T04:20:56.795158+00:00;temperature;19.50
122;SDS011;56;-0.108;34.749;2019-09-01T04:23:26.065534+00:00;P2;46.80
122;SDS011;56;-0.108;34.749;2019-09-01T04:23:26.065534+00:00;P1;51.63
121;DHT22;56;-0.108;34.749;2019-09-01T04:23:27.894814+00:00;humidity;91.50
121;DHT22;56;-0.108;34.749;2019-09-01T04:23:27.894814+00:00;temperature;19.60
122;SDS011;56;-0.108;34.749;2019-09-01T04:25:56.290709+00:00;P2;46.53
122;SDS011;56;-0.108;34.749;2019-09-01T04:25:56.290709+00:00;P1;51.60
121;DHT22;56;-0.108;34.749;2019-09-01T04:25:57.883547+00:00;humidity;91.30
121;DHT22;56;-0.108;34.749;2019-09-01T04:25:57.883547+00:00;temperature;19.70
122;SDS011;56;-0.108;34.749;2019-09-01T04:28:26.958320+00:00;P2;47.83
122;SDS011;56;-0.108;34.749;2019-09-01T04:28:26.958320+00:00;P1;53.13
121;DHT22;56;-0.108;34.749;2019-09-01T04:28:28.834715+00:00;humidity;91.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:28:28.834715+00:00;temperature;19.80
122;SDS011;56;-0.108;34.749;2019-09-01T04:30:57.728092+00:00;P2;46.63
122;SDS011;56;-0.108;34.749;2019-09-01T04:30:57.728092+00:00;P1;51.63
121;DHT22;56;-0.108;34.749;2019-09-01T04:30:59.375498+00:00;humidity;90.80
121;DHT22;56;-0.108;34.749;2019-09-01T04:30:59.375498+00:00;temperature;19.80
122;SDS011;56;-0.108;34.749;2019-09-01T04:33:29.495727+00:00;P2;42.72
122;SDS011;56;-0.108;34.749;2019-09-01T04:33:29.495727+00:00;P1;47.22
121;DHT22;56;-0.108;34.749;2019-09-01T04:33:31.289883+00:00;humidity;90.40
121;DHT22;56;-0.108;34.749;2019-09-01T04:33:31.289883+00:00;temperature;19.80
122;SDS011;56;-0.108;34.749;2019-09-01T04:36:00.153088+00:00;P2;42.55
122;SDS011;56;-0.108;34.749;2019-09-01T04:36:00.153088+00:00;P1;47.40
121;DHT22;56;-0.108;34.749;2019-09-01T04:36:01.954042+00:00;humidity;90.20
121;DHT22;56;-0.108;34.749;2019-09-01T04:36:01.954042+00:00;temperature;19.90
122;SDS011;56;-0.108;34.749;2019-09-01T04:38:30.894385+00:00;P2;40.72
122;SDS011;56;-0.108;34.749;2019-09-01T04:38:30.894385+00:00;P1;44.67
121;DHT22;56;-0.108;34.749;2019-09-01T04:38:32.996897+00:00;humidity;90.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:38:32.996897+00:00;temperature;19.90
122;SDS011;56;-0.108;34.749;2019-09-01T04:41:01.930524+00:00;P2;41.50
122;SDS011;56;-0.108;34.749;2019-09-01T04:41:01.930524+00:00;P1;45.37
121;DHT22;56;-0.108;34.749;2019-09-01T04:41:03.768266+00:00;humidity;89.80
121;DHT22;56;-0.108;34.749;2019-09-01T04:41:03.768266+00:00;temperature;19.90
122;SDS011;56;-0.108;34.749;2019-09-01T04:43:32.855483+00:00;P2;46.63
122;SDS011;56;-0.108;34.749;2019-09-01T04:43:32.855483+00:00;P1;51.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:43:34.518122+00:00;humidity;89.40
121;DHT22;56;-0.108;34.749;2019-09-01T04:43:34.518122+00:00;temperature;20.00
122;SDS011;56;-0.108;34.749;2019-09-01T04:46:03.715087+00:00;P2;46.72
122;SDS011;56;-0.108;34.749;2019-09-01T04:46:03.715087+00:00;P1;50.72
121;DHT22;56;-0.108;34.749;2019-09-01T04:46:05.432810+00:00;humidity;89.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:46:05.432810+00:00;temperature;20.10
122;SDS011;56;-0.108;34.749;2019-09-01T04:48:34.358638+00:00;P2;47.42
122;SDS011;56;-0.108;34.749;2019-09-01T04:48:34.358638+00:00;P1;51.80
121;DHT22;56;-0.108;34.749;2019-09-01T04:48:36.148816+00:00;humidity;88.50
121;DHT22;56;-0.108;34.749;2019-09-01T04:48:36.148816+00:00;temperature;20.10
122;SDS011;56;-0.108;34.749;2019-09-01T04:51:05.082800+00:00;P2;44.00
122;SDS011;56;-0.108;34.749;2019-09-01T04:51:05.082800+00:00;P1;48.03
121;DHT22;56;-0.108;34.749;2019-09-01T04:51:07.234329+00:00;humidity;88.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:51:07.234329+00:00;temperature;20.20
122;SDS011;56;-0.108;34.749;2019-09-01T04:53:36.258721+00:00;P2;46.45
122;SDS011;56;-0.108;34.749;2019-09-01T04:53:36.258721+00:00;P1;50.70
121;DHT22;56;-0.108;34.749;2019-09-01T04:53:38.171659+00:00;humidity;87.50
121;DHT22;56;-0.108;34.749;2019-09-01T04:53:38.171659+00:00;temperature;20.20
122;SDS011;56;-0.108;34.749;2019-09-01T04:56:06.847743+00:00;P2;46.15
122;SDS011;56;-0.108;34.749;2019-09-01T04:56:06.847743+00:00;P1;50.97
121;DHT22;56;-0.108;34.749;2019-09-01T04:56:08.473875+00:00;humidity;87.00
121;DHT22;56;-0.108;34.749;2019-09-01T04:56:08.473875+00:00;temperature;20.30
122;SDS011;56;-0.108;34.749;2019-09-01T04:58:38.303404+00:00;P2;45.92
122;SDS011;56;-0.108;34.749;2019-09-01T04:58:38.303404+00:00;P1;49.92
122;SDS011;56;-0.108;34.749;2019-09-01T05:01:07.094519+00:00;P2;48.22
122;SDS011;56;-0.108;34.749;2019-09-01T05:01:07.094519+00:00;P1;52.62
121;DHT22;56;-0.108;34.749;2019-09-01T05:01:08.649021+00:00;humidity;87.30
121;DHT22;56;-0.108;34.749;2019-09-01T05:01:08.649021+00:00;temperature;20.50
122;SDS011;56;-0.108;34.749;2019-09-01T05:03:38.268080+00:00;P2;45.88
122;SDS011;56;-0.108;34.749;2019-09-01T05:03:38.268080+00:00;P1;49.80
121;DHT22;56;-0.108;34.749;2019-09-01T05:03:40.072775+00:00;humidity;86.10
121;DHT22;56;-0.108;34.749;2019-09-01T05:03:40.072775+00:00;temperature;20.60
122;SDS011;56;-0.108;34.749;2019-09-01T05:06:08.804132+00:00;P2;47.13
122;SDS011;56;-0.108;34.749;2019-09-01T05:06:08.804132+00:00;P1;51.33
121;DHT22;56;-0.108;34.749;2019-09-01T05:06:10.507644+00:00;humidity;86.20
121;DHT22;56;-0.108;34.749;2019-09-01T05:06:10.507644+00:00;temperature;20.70
122;SDS011;56;-0.108;34.749;2019-09-01T05:08:39.219192+00:00;P2;47.00
122;SDS011;56;-0.108;34.749;2019-09-01T05:08:39.219192+00:00;P1;50.85
121;DHT22;56;-0.108;34.749;2019-09-01T05:08:41.279702+00:00;humidity;85.20
121;DHT22;56;-0.108;34.749;2019-09-01T05:08:41.279702+00:00;temperature;20.70
122;SDS011;56;-0.108;34.749;2019-09-01T05:11:10.395469+00:00;P2;45.00
122;SDS011;56;-0.108;34.749;2019-09-01T05:11:10.395469+00:00;P1;48.92
121;DHT22;56;-0.108;34.749;2019-09-01T05:11:12.077113+00:00;humidity;85.20
121;DHT22;56;-0.108;34.749;2019-09-01T05:11:12.077113+00:00;temperature;20.80
122;SDS011;56;-0.108;34.749;2019-09-01T05:13:41.956684+00:00;P2;42.45
122;SDS011;56;-0.108;34.749;2019-09-01T05:13:41.956684+00:00;P1;46.35
121;DHT22;56;-0.108;34.749;2019-09-01T05:13:43.787306+00:00;humidity;84.80
121;DHT22;56;-0.108;34.749;2019-09-01T05:13:43.787306+00:00;temperature;20.80
122;SDS011;56;-0.108;34.749;2019-09-01T05:16:12.567957+00:00;P2;43.05
122;SDS011;56;-0.108;34.749;2019-09-01T05:16:12.567957+00:00;P1;46.85
121;DHT22;56;-0.108;34.749;2019-09-01T05:16:14.838621+00:00;humidity;84.20
121;DHT22;56;-0.108;34.749;2019-09-01T05:16:14.838621+00:00;temperature;20.90
122;SDS011;56;-0.108;34.749;2019-09-01T05:18:43.749359+00:00;P2;42.20
122;SDS011;56;-0.108;34.749;2019-09-01T05:18:43.749359+00:00;P1;45.97
121;DHT22;56;-0.108;34.749;2019-09-01T05:18:45.857085+00:00;humidity;83.70
121;DHT22;56;-0.108;34.749;2019-09-01T05:18:45.857085+00:00;temperature;20.90
122;SDS011;56;-0.108;34.749;2019-09-01T05:21:14.987428+00:00;P2;41.53
122;SDS011;56;-0.108;34.749;2019-09-01T05:21:14.987428+00:00;P1;45.28
121;DHT22;56;-0.108;34.749;2019-09-01T05:21:16.550721+00:00;humidity;83.30
121;DHT22;56;-0.108;34.749;2019-09-01T05:21:16.550721+00:00;temperature;21.00
122;SDS011;56;-0.108;34.749;2019-09-01T05:23:46.302895+00:00;P2;42.50
122;SDS011;56;-0.108;34.749;2019-09-01T05:23:46.302895+00:00;P1;46.88
121;DHT22;56;-0.108;34.749;2019-09-01T05:23:47.919552+00:00;humidity;83.00
121;DHT22;56;-0.108;34.749;2019-09-01T05:23:47.919552+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-01T05:26:16.669252+00:00;P2;42.28
122;SDS011;56;-0.108;34.749;2019-09-01T05:26:16.669252+00:00;P1;46.95
121;DHT22;56;-0.108;34.749;2019-09-01T05:26:19.027923+00:00;humidity;82.90
121;DHT22;56;-0.108;34.749;2019-09-01T05:26:19.027923+00:00;temperature;21.10
122;SDS011;56;-0.108;34.749;2019-09-01T05:28:48.726928+00:00;P2;40.78
122;SDS011;56;-0.108;34.749;2019-09-01T05:28:48.726928+00:00;P1;45.10
121;DHT22;56;-0.108;34.749;2019-09-01T05:28:50.203180+00:00;humidity;82.60
121;DHT22;56;-0.108;34.749;2019-09-01T05:28:50.203180+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-01T05:31:18.946140+00:00;P2;40.97
122;SDS011;56;-0.108;34.749;2019-09-01T05:31:18.946140+00:00;P1;45.20
121;DHT22;56;-0.108;34.749;2019-09-01T05:31:20.740097+00:00;humidity;82.30
121;DHT22;56;-0.108;34.749;2019-09-01T05:31:20.740097+00:00;temperature;21.20
122;SDS011;56;-0.108;34.749;2019-09-01T05:33:49.725163+00:00;P2;37.80
122;SDS011;56;-0.108;34.749;2019-09-01T05:33:49.725163+00:00;P1;42.05
121;DHT22;56;-0.108;34.749;2019-09-01T05:33:51.637915+00:00;humidity;82.30
121;DHT22;56;-0.108;34.749;2019-09-01T05:33:51.637915+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-01T05:36:20.334545+00:00;P2;37.28
122;SDS011;56;-0.108;34.749;2019-09-01T05:36:20.334545+00:00;P1;41.13
121;DHT22;56;-0.108;34.749;2019-09-01T05:36:22.176975+00:00;humidity;82.10
121;DHT22;56;-0.108;34.749;2019-09-01T05:36:22.176975+00:00;temperature;21.30
122;SDS011;56;-0.108;34.749;2019-09-01T05:38:51.165547+00:00;P2;38.33
122;SDS011;56;-0.108;34.749;2019-09-01T05:38:51.165547+00:00;P1;42.45
121;DHT22;56;-0.108;34.749;2019-09-01T05:38:52.827120+00:00;humidity;81.90
121;DHT22;56;-0.108;34.749;2019-09-01T05:38:52.827120+00:00;temperature;21.40
122;SDS011;56;-0.108;34.749;2019-09-01T05:41:22.824574+00:00;P2;36.03
122;SDS011;56;-0.108;34.749;2019-09-01T05:41:22.824574+00:00;P1;39.42
121;DHT22;56;-0.108;34.749;2019-09-01T05:41:24.631961+00:00;humidity;81.60
121;DHT22;56;-0.108;34.749;2019-09-01T05:41:24.631961+00:00;temperature;21.50
122;SDS011;56;-0.108;34.749;2019-09-01T05:43:53.681690+00:00;P2;35.60
122;SDS011;56;-0.108;34.749;2019-09-01T05:43:53.681690+00:00;P1;40.67
121;DHT22;56;-0.108;34.749;2019-09-01T05:43:55.396456+00:00;humidity;81.10
121;DHT22;56;-0.108;34.749;2019-09-01T05:43:55.396456+00:00;temperature;21.50
122;SDS011;56;-0.108;34.749;2019-09-01T05:46:24.213634+00:00;P2;37.35
122;SDS011;56;-0.108;34.749;2019-09-01T05:46:24.213634+00:00;P1;41.40
121;DHT22;56;-0.108;34.749;2019-09-01T05:46:26.509145+00:00;humidity;81.10
121;DHT22;56;-0.108;34.749;2019-09-01T05:46:26.509145+00:00;temperature;21.60
122;SDS011;56;-0.108;34.749;2019-09-01T05:48:56.255864+00:00;P2;37.20
122;SDS011;56;-0.108;34.749;2019-09-01T05:48:56.255864+00:00;P1;40.97
121;DHT22;56;-0.108;34.749;2019-09-01T05:48:58.214450+00:00;humidity;81.00
121;DHT22;56;-0.108;34.749;2019-09-01T05:48:58.214450+00:00;temperature;21.70
122;SDS011;56;-0.108;34.749;2019-09-01T05:51:26.810781+00:00;P2;35.95
122;SDS011;56;-0.108;34.749;2019-09-01T05:51:26.810781+00:00;P1;39.30
121;DHT22;56;-0.108;34.749;2019-09-01T05:51:29.126609+00:00;humidity;80.70
121;DHT22;56;-0.108;34.749;2019-09-01T05:51:29.126609+00:00;temperature;21.70
122;SDS011;56;-0.108;34.749;2019-09-01T05:53:58.899133+00:00;P2;37.90
122;SDS011;56;-0.108;34.749;2019-09-01T05:53:58.899133+00:00;P1;41.80
121;DHT22;56;-0.108;34.749;2019-09-01T05:54:01.093056+00:00;humidity;80.20
121;DHT22;56;-0.108;34.749;2019-09-01T05:54:01.093056+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-01T05:56:29.817834+00:00;P2;36.97
122;SDS011;56;-0.108;34.749;2019-09-01T05:56:29.817834+00:00;P1;40.65
121;DHT22;56;-0.108;34.749;2019-09-01T05:56:31.377536+00:00;humidity;79.90
121;DHT22;56;-0.108;34.749;2019-09-01T05:56:31.377536+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-01T05:59:00.753699+00:00;P2;37.70
122;SDS011;56;-0.108;34.749;2019-09-01T05:59:00.753699+00:00;P1;41.37
121;DHT22;56;-0.108;34.749;2019-09-01T05:59:02.727933+00:00;humidity;79.30
121;DHT22;56;-0.108;34.749;2019-09-01T05:59:02.727933+00:00;temperature;22.10
122;SDS011;56;-0.108;34.749;2019-09-01T07:25:20.314471+00:00;P2;32.75
122;SDS011;56;-0.108;34.749;2019-09-01T07:25:20.314471+00:00;P1;35.88
121;DHT22;56;-0.108;34.749;2019-09-01T07:25:21.724622+00:00;humidity;62.30
121;DHT22;56;-0.108;34.749;2019-09-01T07:25:21.724622+00:00;temperature;26.30
122;SDS011;56;-0.108;34.749;2019-09-01T07:27:50.376387+00:00;P2;33.00
122;SDS011;56;-0.108;34.749;2019-09-01T07:27:50.376387+00:00;P1;36.30
121;DHT22;56;-0.108;34.749;2019-09-01T07:27:52.077991+00:00;humidity;61.20
121;DHT22;56;-0.108;34.749;2019-09-01T07:27:52.077991+00:00;temperature;26.50
122;SDS011;56;-0.108;34.749;2019-09-01T07:30:21.018279+00:00;P2;32.58
122;SDS011;56;-0.108;34.749;2019-09-01T07:30:21.018279+00:00;P1;35.70
121;DHT22;56;-0.108;34.749;2019-09-01T07:30:22.744434+00:00;humidity;61.50
121;DHT22;56;-0.108;34.749;2019-09-01T07:30:22.744434+00:00;temperature;26.60
122;SDS011;56;-0.108;34.749;2019-09-01T07:32:52.031226+00:00;P2;32.60
122;SDS011;56;-0.108;34.749;2019-09-01T07:32:52.031226+00:00;P1;35.65
121;DHT22;56;-0.108;34.749;2019-09-01T07:32:53.774778+00:00;humidity;61.00
121;DHT22;56;-0.108;34.749;2019-09-01T07:32:53.774778+00:00;temperature;26.80
122;SDS011;56;-0.108;34.749;2019-09-01T07:35:22.878153+00:00;P2;31.87
122;SDS011;56;-0.108;34.749;2019-09-01T07:35:22.878153+00:00;P1;35.15
121;DHT22;56;-0.108;34.749;2019-09-01T07:35:24.780263+00:00;humidity;60.00
121;DHT22;56;-0.108;34.749;2019-09-01T07:35:24.780263+00:00;temperature;27.00
122;SDS011;56;-0.108;34.749;2019-09-01T07:37:54.132404+00:00;P2;33.97
122;SDS011;56;-0.108;34.749;2019-09-01T07:37:54.132404+00:00;P1;37.13
121;DHT22;56;-0.108;34.749;2019-09-01T07:37:55.849178+00:00;humidity;59.50
121;DHT22;56;-0.108;34.749;2019-09-01T07:37:55.849178+00:00;temperature;27.20
122;SDS011;56;-0.108;34.749;2019-09-01T07:40:27.025056+00:00;P2;33.13
122;SDS011;56;-0.108;34.749;2019-09-01T07:40:27.025056+00:00;P1;36.38
121;DHT22;56;-0.108;34.749;2019-09-01T07:40:28.697491+00:00;humidity;58.30
121;DHT22;56;-0.108;34.749;2019-09-01T07:40:28.697491+00:00;temperature;27.50
122;SDS011;56;-0.108;34.749;2019-09-01T07:42:57.658966+00:00;P2;32.05
122;SDS011;56;-0.108;34.749;2019-09-01T07:42:57.658966+00:00;P1;34.75
121;DHT22;56;-0.108;34.749;2019-09-01T07:42:59.308603+00:00;humidity;57.00
121;DHT22;56;-0.108;34.749;2019-09-01T07:42:59.308603+00:00;temperature;27.70
122;SDS011;56;-0.108;34.749;2019-09-01T07:45:29.127720+00:00;P2;33.88
122;SDS011;56;-0.108;34.749;2019-09-01T07:45:29.127720+00:00;P1;36.95
121;DHT22;56;-0.108;34.749;2019-09-01T07:45:31.970400+00:00;humidity;56.90
121;DHT22;56;-0.108;34.749;2019-09-01T07:45:31.970400+00:00;temperature;27.80
122;SDS011;56;-0.108;34.749;2019-09-01T07:48:00.969373+00:00;P2;33.47
122;SDS011;56;-0.108;34.749;2019-09-01T07:48:00.969373+00:00;P1;36.47
121;DHT22;56;-0.108;34.749;2019-09-01T07:48:03.938126+00:00;humidity;55.40
121;DHT22;56;-0.108;34.749;2019-09-01T07:48:03.938126+00:00;temperature;27.90
122;SDS011;56;-0.108;34.749;2019-09-01T07:50:33.347729+00:00;P2;33.72
122;SDS011;56;-0.108;34.749;2019-09-01T07:50:33.347729+00:00;P1;37.08
121;DHT22;56;-0.108;34.749;2019-09-01T07:50:34.958105+00:00;humidity;55.40
121;DHT22;56;-0.108;34.749;2019-09-01T07:50:34.958105+00:00;temperature;28.10
122;SDS011;56;-0.108;34.749;2019-09-01T07:53:03.662912+00:00;P2;33.40
122;SDS011;56;-0.108;34.749;2019-09-01T07:53:03.662912+00:00;P1;36.40
121;DHT22;56;-0.108;34.749;2019-09-01T07:53:07.007368+00:00;humidity;54.90
121;DHT22;56;-0.108;34.749;2019-09-01T07:53:07.007368+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-01T07:55:36.151888+00:00;P2;32.92
122;SDS011;56;-0.108;34.749;2019-09-01T07:55:36.151888+00:00;P1;36.05
121;DHT22;56;-0.108;34.749;2019-09-01T07:55:37.820767+00:00;humidity;54.50
121;DHT22;56;-0.108;34.749;2019-09-01T07:55:37.820767+00:00;temperature;28.40
